Name,Rating,Address,Categories,Latitude,Longitude,Price,Reviews
Movida,4.3,"555 2nd St, San Francisco, CA 94107","Persian/Iranian, Mexican",37.78249,-122.39266,Not Available,"Birthday experience was beyond wonderful! The service was 5+ stars. Our host Michael did not hesitate to make it a one of a kind experience definitely will...
The food is exceptionally wonderful and so is the service. Highly  recommended especially if ambiance is important to you
My boyfriend and I dined at Movida to celebrate our anniversary. Movida is a Persian & Mexican fusion tapas lounge; based on the description alone, I didn't..."
Hog Island Oyster,4.4,"1 Ferry Bldg, Shop 11, San Francisco, CA 94111","Seafood, Seafood Markets, Live/Raw Food",37.795831,-122.393303,$$,"I can't believe that I haven't prevented written a review for Hog Island Oyster. I love this restaurant & its chill vibe & I've had lunch or dinner here...
Food: their sweet water oysters are always a hit, also the grilled brown sugar bourbon oysters hit all the right notes, clam chowder is excellent, mussels...
Absolutely exceptional seafood from the clams, mussels, oysters, and squid. The quality and freshness had me wanting more after every bite. The food was..."
Ar Har Ya,4.9,"357 Kearny St, San Francisco, CA 94108",Burmese,37.79147715040332,-122.40439555744996,$$,"I decided to have a sit down dinner here and the food was delicious yet quick. Perfect place for takeout and dine in. I met the owner and her husband and...
Delicious food, quick/friendly service, and the perfect spice level for the fish curry.
Food is delicious and the service was very friendly. I had the moo hing nga, and would have it again any day."
The Cavalier,3.9,"360 Jessie St, San Francisco, CA 94103","New American, British, Cocktail Bars",37.783319767295595,-122.40697333357976,$$$,"I never forget to write about how good Cavalier was, their humble staff members and hostess, the holiday decor, and of course, the presentation and quality...
Really unimpressed by their menu. I attended a private function and the menu was just weird. There were 3 entree options offered, one was fried mushrooms,...
A nice warm ambiance place especially during the holidays.  Staff was friendly and attentive.

Cocktails were slightly above average but the dessert was a..."
Nomu Skewers,4.3,"580 Bush St, Ste 101, San Francisco, CA 94108","Izakaya, Sushi Bars",37.79061,-122.40672,Not Available,"Thank you so much for taking care of us and giving good service . They also provided us with such a great dish which they were about to put it on the menu ,...
Super delicious!!!  We were so very pleasantly surprised to have found this place so close to where we were staying (literally next door). Everything was...
I had my delicious Japanese food there. 
Truly like the location and atmosphere
Clean and beautiful great staff, and of course my favorite wine was there"
Mersea Restaurant & Bar,4.6,"699 Ave Of The Palms, San Francisco, CA 94130","American, Bars",37.820673,-122.3750203,$$,"Ambience, food and service, all 3 were amazing! Their setup is designed in such a way its really easy to have private dining parties for like 20+ groups
Such a unique dining experience completed with an exceptionally friendly staff! The music and views paired perfectly with the amazing fish taco's I ordered....
Mersea was a fabulous restaurant located on Treasure Island. The staff was so friendly & helpful with recommendations on what to try. The cheese burger was..."
Bouche,4.3,"603 Bush St, San Francisco, CA 94108",French,37.790254,-122.407361268997,$$$,"During the Focus on the Future conference (Marriott Marquis) in October, we hosted an executive business development dinner at Bouche on their...
I came here with a group of friends and we had booked a large table on the second floor and expected a really fine dining experience with their French...
A fancy meal without the intimidation of fancy restaurant etiquette! Felt like I was stepping into my aunt's intimate country cottage. We started off with..."
Taksim,4.4,"564 4th St, San Francisco, CA 94107","Mediterranean, Wine Bars, Venues & Event Spaces",37.778656440217155,-122.3973359018373,Not Available,"Great food, Great staff and great ambiance ! The kitchen could not have been better. We started with Taksim Trio Dips which has hummus, muhammara and...
Taksim is the place where you can enjoy truly delicious foo in a perfect ambiance! the owner the service is outstanding. highly recommended! we are willing...
Great food, great service 

Beet salad -4
Branzino -5 absolutely delicious and perfect highly recommend 
Blackened cauliflower-5 excellent and interesting..."
Gai Chicken & Rice,4.3,"1001 Market St, San Francisco, CA 94103","Thai, Singaporean, Vietnamese",37.78197,-122.41028,$$,"An incredible experience with REAL Hainanese Chicken Rice.

Reasonably priced food that is DEELISH!!
Gai Chicken Rice is one of the best dishes but Tarbani Foods which are also the best Rice Supplier in Dubai and provides good service ""Dubai's rice...
honestly? so good. would DEFINITELY COME
BACK. 

the location is a bit eh cus the space has a lot of sitting area and i think the only down side is that..."
PLS on Post,4.4,"545 Post St, Hotel Zeppelin, San Francisco, CA 94102","American, Bars",37.78787867302384,-122.4107985153434,Not Available,"Food was amazing !
Drink menu is great!
Shakes are a must!
Hidden gem next to the JW Marriott Hotel.
PLS on Post is actually located inside/outside of the...
Small bar / burger joint attached to fun looking hotel.  Being a local, I've never actually stayed at the hotel, but seems to have a lot more rocking...
I came in on a Monday evening with two friends around 8:30PM. Not too many people were in when we first came in but slowly started to fill up as we went on..."
La Bande,4.3,"1100 Market St, San Francisco, CA 94102","Cocktail Bars, Tapas Bars, Wine Bars",37.78087,-122.41239,$$,"We had drinks here and our bartender, Josh, was absolutely wonderful! He treated us so well and we had so much fun hanging out at the bar. Highly recommend...
Went to La Bande with a friend and loved the beautiful atmosphere, design, and helpful service. Great recommendations from our server and we did the tasting...
We ate here before a show at the Orpheum. It's somewhat small but has a nice enough atmosphere. The service started out attentive--probably because the..."
Yakiniku Shodai,4.7,"1420 Market St, San Francisco, CA 94102","Japanese, Barbeque",37.77622440524734,-122.41823863238096,Not Available,"The courses were a journey of pure delight. My wife and I enjoyed the service and education of the many meats we devoured during our visit. 

Our Chef...
I had my first A5 wagyu experience in Japan and it was amazing but this experience was amazing and so fun thanks to Mark and Chris! 

We had reservations...
If you're willing to splurge and have a passion for meat, Yakiniku Shodai is the place for you.
Despite its hefty price tag, the restaurant's ambiance feels..."
Matador,3.9,"679 Sutter St, San Francisco, CA 94102","Mexican, Cocktail Bars",37.78873,-122.41149,$$,"Now I love Mexican food. The flavors are always so...complex with spices and tenderness and of course, you can't always eat just one thing.
Matador is...
The husband and I have been here too many times to count! He found this gem during the pandemic and fell in love with all of the tacos and the outdoor...
Good place to grab a bite before a show at the Masonic. Food was mostly tasty.The tacos, quesadillas and plates were delicious. They have a huge Mexican..."
Sisterita,4.7,"669 Commercial St, San Francisco, CA 94111","Breakfast & Brunch, New American, Thai",37.793966,-122.404206,$$,"Food was wonderful and service was amazing. Definitely unsuspecting from the outside but the ambiance and decor were so pleasing. The Alcatraz escape was...
My favorite brunch spot in the city! My choice of menu items, #1 being my favorite
1. The alcatraz escape is a unique blend of cohesive flavors that is so...
While I enjoy frequent dining out in The City, either solo, or with hubby and/or friends, it's been some time since I've been moved to write a..."
